# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1663693145.437741041183472,0.00229,0.00019,0.00003,0.00285,0.00000,0.00013,0.00549
1663693145.471131086349487,0.00158,0.00014,0.00002,0.00282,0.00000,0.00015,0.00471
1663693145.504284620285034,0.00130,0.00020,0.00001,0.00250,0.00049,0.00014,0.00463
1663693145.537767887115479,0.00142,0.00015,0.00001,0.00239,0.00000,0.00014,0.00411
1663693145.571273803710938,0.00158,0.00014,0.00002,0.00245,0.00014,0.00014,0.00448
1663693145.604390382766724,0.00129,0.00013,0.00001,0.00248,0.00000,0.00019,0.00410
1663693145.637653350830078,0.00151,0.00014,0.00001,0.00252,0.00000,0.00013,0.00431
1663693145.671167612075806,0.00138,0.00014,0.00004,0.00226,0.00000,0.00010,0.00394
1663693145.704530715942383,0.00125,0.00013,0.00005,0.00229,0.00002,0.00012,0.00385
1663693145.737641811370850,0.00171,0.00014,0.00001,0.00212,0.00000,0.00012,0.00410
1663693145.771152496337891,0.00205,0.00013,0.00001,0.00228,0.00000,0.00023,0.00469
1663693145.804602146148682,0.00134,0.00013,0.00001,0.00231,0.00000,0.00011,0.00390
1663693145.837642192840576,0.00160,0.00016,0.00003,0.00215,0.00000,0.00012,0.00407
1663693145.871181726455688,0.00154,0.00012,0.00001,0.00209,0.00055,0.00018,0.00448
1663693145.904556751251221,0.00165,0.00017,0.00001,0.00245,0.00000,0.00013,0.00442
1663693145.937657594680786,0.00154,0.00032,0.00016,0.00224,0.00000,0.00011,0.00437
1663693145.971181154251099,0.00264,0.00014,0.00001,0.00220,0.00000,0.00015,0.00515
1663693146.004534006118774,0.00255,0.00013,0.00004,0.00225,0.00011,0.00010,0.00519
1663693146.037675380706787,0.00194,0.00013,0.00002,0.00229,0.00000,0.00014,0.00452
1663693146.071193218231201,0.00200,0.00014,0.00001,0.00206,0.00000,0.00011,0.00432
1663693146.104573965072632,0.00184,0.00017,0.00001,0.00209,0.00000,0.00012,0.00424
1663693146.137703657150269,0.00157,0.00014,0.00004,0.00197,0.00000,0.00016,0.00388
1663693146.171220541000366,0.00174,0.00013,0.00002,0.00200,0.00011,0.00014,0.00413
1663693146.204599857330322,0.00161,0.00021,0.00002,0.00204,0.00000,0.00010,0.00398
1663693146.237718105316162,0.00148,0.00014,0.00019,0.00194,0.00000,0.00013,0.00388
1663693146.271228790283203,0.00148,0.00012,0.00005,0.00197,0.00000,0.00012,0.00376
1663693146.304599285125732,0.00195,0.00016,0.00001,0.00200,0.00012,0.00014,0.00437
1663693146.337846755981445,0.00132,0.00012,0.00004,0.00217,0.00000,0.00013,0.00378
1663693146.371116876602173,0.00178,0.00013,0.00000,0.00182,0.00000,0.00022,0.00396
1663693146.404619932174683,0.00129,0.00013,0.00004,0.00169,0.00000,0.00034,0.00350
1663693146.437995433807373,0.00142,0.00014,0.00063,0.00194,0.00000,0.00014,0.00427
1663693146.471143484115601,0.00192,0.00013,0.00001,0.00177,0.00306,0.00011,0.00700
1663693146.504653215408325,0.00142,0.00015,0.00001,0.00223,0.00000,0.00011,0.00392
1663693146.538029432296753,0.00133,0.00013,0.00001,0.00225,0.00000,0.00011,0.00383
1663693146.571151733398438,0.00133,0.00013,0.00001,0.00227,0.00000,0.00012,0.00386
1663693146.604650259017944,0.00145,0.00013,0.00001,0.00232,0.00011,0.00012,0.00413
1663693146.638035058975220,0.00138,0.00014,0.00001,0.00231,0.00000,0.00012,0.00397
1663693146.671173095703125,0.00133,0.00013,0.00001,0.00234,0.00000,0.00018,0.00398
1663693146.704672574996948,0.00143,0.00013,0.00001,0.00225,0.00000,0.00011,0.00392
1663693146.738066673278809,0.00130,0.00017,0.00001,0.00213,0.00000,0.00013,0.00374
1663693146.771199703216553,0.00148,0.00012,0.00003,0.00220,0.00009,0.00011,0.00403
1663693146.804738283157349,0.00237,0.00013,0.00001,0.00146,0.00000,0.00009,0.00405
1663693146.838101625442505,0.00177,0.00013,0.00012,0.00129,0.00005,0.00012,0.00349
1663693146.871309995651245,0.00233,0.00012,0.00005,0.00101,0.00002,0.00012,0.00365
1663693146.904744148254395,0.00196,0.00012,0.00003,0.00107,0.00013,0.00015,0.00346
1663693146.938108444213867,0.00170,0.00012,0.00013,0.00091,0.00000,0.00017,0.00303
1663693146.971239566802979,0.00150,0.00011,0.00004,0.00078,0.00000,0.00016,0.00259
1663693147.004725456237793,0.00254,0.00012,0.00004,0.00072,0.00003,0.00016,0.00359
1663693147.038110971450806,0.00221,0.00013,0.00001,0.00074,0.00000,0.00015,0.00324
1663693147.071510314941406,0.00278,0.00011,0.00019,0.00070,0.00066,0.00016,0.00460
1663693147.104622125625610,0.00155,0.00012,0.00001,0.00089,0.00000,0.00016,0.00274
1663693147.138179302215576,0.00165,0.00011,0.00005,0.00067,0.00175,0.00010,0.00434
1663693147.171587944030762,0.00216,0.00015,0.00004,0.00122,0.00042,0.00015,0.00414
1663693147.204686641693115,0.00151,0.00011,0.00005,0.00101,0.00049,0.00015,0.00331
1663693147.238167047500610,0.00196,0.00013,0.00003,0.00100,0.00000,0.00013,0.00325
1663693147.271542787551880,0.00175,0.00014,0.00003,0.00095,0.00003,0.00014,0.00305
1663693147.304730892181396,0.00158,0.00013,0.00001,0.00091,0.00109,0.00015,0.00387
1663693147.338178873062134,0.00250,0.00012,0.00004,0.00113,0.00000,0.00015,0.00394
1663693147.371521949768066,0.00191,0.00014,0.00003,0.00112,0.00002,0.00014,0.00336
1663693147.404643297195435,0.00195,0.00014,0.00001,0.00119,0.00004,0.00017,0.00350
1663693147.438141822814941,0.00209,0.00012,0.00010,0.00100,0.00005,0.00014,0.00351
1663693147.471574783325195,0.00159,0.00012,0.00003,0.00091,0.00039,0.00016,0.00321
1663693147.504642724990845,0.00239,0.00014,0.00027,0.00120,0.00003,0.00015,0.00417
1663693147.538178682327271,0.00179,0.00012,0.00007,0.00074,0.00000,0.00015,0.00287
1663693147.571526288986206,0.00184,0.00014,0.00004,0.00068,0.00142,0.00016,0.00427
1663693147.604628324508667,0.00161,0.00015,0.00001,0.00133,0.00000,0.00015,0.00325
1663693147.638137102127075,0.00146,0.00012,0.00002,0.00090,0.00000,0.00015,0.00266
1663693147.671559333801270,0.00180,0.00011,0.00025,0.00088,0.00003,0.00020,0.00328
1663693147.704777479171753,0.00154,0.00014,0.00014,0.00083,0.00002,0.00016,0.00284
1663693147.738021612167358,0.00216,0.00012,0.00030,0.00058,0.00070,0.00016,0.00401
1663693147.771555423736572,0.00188,0.00012,0.00016,0.00066,0.00136,0.00015,0.00433
1663693147.804980754852295,0.00145,0.00014,0.00002,0.00100,0.00004,0.00014,0.00278
1663693147.838122606277466,0.00183,0.00012,0.00006,0.00077,0.00001,0.00015,0.00295
1663693147.871546983718872,0.00263,0.00012,0.00007,0.00067,0.00001,0.00016,0.00366
1663693147.904948949813843,0.00163,0.00011,0.00004,0.00064,0.00000,0.00013,0.00256
1663693147.938123464584351,0.00140,0.00011,0.00032,0.00054,0.00103,0.00015,0.00355
1663693147.971590042114258,0.00135,0.00012,0.00003,0.00068,0.00003,0.00014,0.00234
1663693148.004952192306519,0.00189,0.00017,0.00011,0.00057,0.00001,0.00020,0.00295
1663693148.038079738616943,0.00299,0.00017,0.00001,0.00060,0.00045,0.00018,0.00439
1663693148.071666240692139,0.00252,0.00013,0.00009,0.00060,0.00000,0.00014,0.00347
1663693148.104976654052734,0.00170,0.00013,0.00015,0.00048,0.00079,0.00016,0.00341
1663693148.138100624084473,0.00151,0.00012,0.00005,0.00058,0.00000,0.00017,0.00243
1663693148.171632766723633,0.00250,0.00011,0.00005,0.00046,0.00163,0.00015,0.00491
1663693148.204973220825195,0.00153,0.00014,0.00005,0.00075,0.00000,0.00017,0.00264
1663693148.238145589828491,0.00225,0.00011,0.00014,0.00063,0.00031,0.00015,0.00360
1663693148.271616458892822,0.00172,0.00013,0.00029,0.00056,0.00000,0.00021,0.00292
1663693148.304972410202026,0.00137,0.00011,0.00001,0.00061,0.00253,0.00015,0.00478
1663693148.338125705718994,0.00138,0.00015,0.00018,0.00106,0.00000,0.00014,0.00291
1663693148.371604204177856,0.00167,0.00012,0.00002,0.00086,0.00013,0.00015,0.00294
1663693148.404990911483765,0.00155,0.00015,0.00028,0.00087,0.00044,0.00013,0.00344
1663693148.438233375549316,0.00187,0.00012,0.00035,0.00099,0.00000,0.00017,0.00350
1663693148.471503496170044,0.00165,0.00012,0.00006,0.00082,0.00008,0.00015,0.00288
1663693148.504989862442017,0.00178,0.00012,0.00023,0.00082,0.00291,0.00012,0.00598
1663693148.538349390029907,0.00247,0.00020,0.00019,0.00166,0.00050,0.00016,0.00518
1663693148.571470260620117,0.00278,0.00015,0.00016,0.00236,0.00001,0.00020,0.00565
1663693148.604969263076782,0.00155,0.00013,0.00003,0.00156,0.00010,0.00012,0.00349
1663693148.638357400894165,0.00142,0.00013,0.00015,0.00146,0.00001,0.00017,0.00334
1663693148.671479225158691,0.00176,0.00012,0.00024,0.00130,0.00025,0.00014,0.00382
1663693148.704977512359619,0.00158,0.00013,0.00024,0.00133,0.00000,0.00016,0.00344
1663693148.738359928131104,0.00154,0.00012,0.00011,0.00100,0.00000,0.00016,0.00294
1663693148.771489620208740,0.00191,0.00012,0.00005,0.00099,0.00001,0.00017,0.00325
1663693148.804989576339722,0.00181,0.00012,0.00005,0.00087,0.00089,0.00020,0.00395
1663693148.838374853134155,0.00188,0.00013,0.00003,0.00102,0.00027,0.00017,0.00349
1663693148.871614694595337,0.00139,0.00012,0.00003,0.00102,0.00000,0.00014,0.00269
1663693148.905025482177734,0.00152,0.00015,0.00009,0.00109,0.00006,0.00015,0.00307
1663693148.938363075256348,0.00190,0.00012,0.00002,0.00095,0.00113,0.00014,0.00426
1663693148.971523046493530,0.00130,0.00013,0.00001,0.00133,0.00000,0.00015,0.00291
1663693149.005008935928345,0.00128,0.00012,0.00003,0.00132,0.00161,0.00015,0.00451
1663693149.038395404815674,0.00214,0.00016,0.00001,0.00188,0.00000,0.00019,0.00438
1663693149.071529626846313,0.00188,0.00014,0.00001,0.00172,0.00056,0.00023,0.00455
1663693149.105030298233032,0.00177,0.00013,0.00022,0.00166,0.00164,0.00014,0.00556
1663693149.138408184051514,0.00187,0.00013,0.00006,0.00186,0.00002,0.00011,0.00405
1663693149.171720743179321,0.00156,0.00017,0.00006,0.00186,0.00029,0.00020,0.00414
1663693149.204912424087524,0.00178,0.00015,0.00006,0.00176,0.00029,0.00017,0.00420
1663693149.238431215286255,0.00180,0.00015,0.00002,0.00187,0.00000,0.00014,0.00398
1663693149.271807193756104,0.00156,0.00014,0.00006,0.00169,0.00000,0.00014,0.00359
1663693149.304911136627197,0.00216,0.00013,0.00005,0.00159,0.00000,0.00014,0.00406
1663693149.338440418243408,0.00182,0.00013,0.00002,0.00136,0.00000,0.00016,0.00349
1663693149.371783494949341,0.00153,0.00012,0.00003,0.00132,0.00003,0.00016,0.00319
1663693149.404909372329712,0.00133,0.00013,0.00001,0.00143,0.00035,0.00013,0.00337
1663693149.438414812088013,0.00134,0.00012,0.00001,0.00143,0.00045,0.00015,0.00350
1663693149.471790790557861,0.00136,0.00012,0.00001,0.00151,0.00006,0.00014,0.00320
1663693149.504930257797241,0.00134,0.00014,0.00004,0.00136,0.00153,0.00013,0.00453
1663693149.538424015045166,0.00153,0.00013,0.00007,0.00174,0.00002,0.00013,0.00362
1663693149.571925640106201,0.00144,0.00012,0.00001,0.00179,0.00000,0.00021,0.00358
1663693149.604931354522705,0.00132,0.00013,0.00002,0.00155,0.00002,0.00013,0.00317
1663693149.638424873352051,0.00263,0.00013,0.00003,0.00155,0.00002,0.00015,0.00451
1663693149.671795129776001,0.00213,0.00012,0.00015,0.00146,0.00070,0.00014,0.00471
1663693149.704936504364014,0.00138,0.00013,0.00004,0.00172,0.00010,0.00015,0.00352
1663693149.738424301147461,0.00168,0.00014,0.00024,0.00168,0.00025,0.00014,0.00413
1663693149.771843433380127,0.00215,0.00015,0.00010,0.00101,0.00024,0.00015,0.00381
1663693149.804961681365967,0.00157,0.00011,0.00025,0.00082,0.00000,0.00015,0.00291
1663693149.838443040847778,0.00173,0.00012,0.00002,0.00085,0.00000,0.00017,0.00289
1663693149.871855974197388,0.00134,0.00011,0.00001,0.00086,0.00000,0.00017,0.00250
1663693149.905082941055298,0.00138,0.00015,0.00002,0.00087,0.00040,0.00016,0.00298
1663693149.938344240188599,0.00168,0.00012,0.00004,0.00094,0.00003,0.00016,0.00296
1663693149.971846342086792,0.00140,0.00012,0.00015,0.00072,0.00000,0.00014,0.00253
1663693150.005217552185059,0.00135,0.00011,0.00005,0.00072,0.00004,0.00021,0.00249
1663693150.038329839706421,0.00171,0.00011,0.00023,0.00053,0.00000,0.00014,0.00273
1663693150.071857213973999,0.00261,0.00011,0.00001,0.00062,0.00003,0.00014,0.00352
1663693150.105228424072266,0.00186,0.00012,0.00001,0.00058,0.00065,0.00013,0.00335
1663693150.138336420059204,0.00219,0.00018,0.00004,0.00062,0.00042,0.00017,0.00361
1663693150.171868324279785,0.00162,0.00012,0.00004,0.00070,0.00037,0.00017,0.00302
1663693150.205199956893921,0.00207,0.00012,0.00011,0.00072,0.00002,0.00015,0.00319
1663693150.238344430923462,0.00239,0.00012,0.00003,0.00065,0.00000,0.00014,0.00333
1663693150.271852254867554,0.00148,0.00012,0.00005,0.00050,0.00000,0.00016,0.00231
1663693150.305228471755981,0.00161,0.00011,0.00004,0.00046,0.00000,0.00014,0.00236
1663693150.338356256484985,0.00166,0.00012,0.00002,0.00044,0.00074,0.00014,0.00311
1663693150.371860980987549,0.00216,0.00012,0.00007,0.00051,0.00102,0.00015,0.00403
1663693150.405226469039917,0.00135,0.00011,0.00004,0.00073,0.00037,0.00014,0.00274
1663693150.438362836837769,0.00148,0.00013,0.00003,0.00077,0.00040,0.00013,0.00293
1663693150.471866369247437,0.00173,0.00012,0.00005,0.00091,0.00039,0.00010,0.00330
1663693150.505282402038574,0.00148,0.00012,0.00001,0.00106,0.00027,0.00011,0.00306
1663693150.538490295410156,0.00190,0.00012,0.00005,0.00098,0.00000,0.00013,0.00318
1663693150.571737766265869,0.00190,0.00012,0.00001,0.00102,0.00000,0.00017,0.00322
1663693150.605232238769531,0.00157,0.00012,0.00003,0.00083,0.00000,0.00015,0.00270
1663693150.638616800308228,0.00183,0.00012,0.00004,0.00083,0.00042,0.00016,0.00341
1663693150.671806335449219,0.00147,0.00014,0.00003,0.00070,0.00000,0.00016,0.00251
1663693150.705236196517944,0.00164,0.00012,0.00005,0.00056,0.00004,0.00014,0.00257
1663693150.738608121871948,0.00243,0.00014,0.00003,0.00048,0.00002,0.00015,0.00325
1663693150.771765708923340,0.00181,0.00014,0.00017,0.00048,0.00234,0.00016,0.00511
1663693150.805256366729736,0.00169,0.00013,0.00001,0.00092,0.00000,0.00014,0.00289
1663693150.838666915893555,0.00155,0.00013,0.00001,0.00094,0.00042,0.00013,0.00317
1663693150.871791362762451,0.00181,0.00012,0.00001,0.00107,0.00003,0.00014,0.00317
1663693150.905359268188477,0.00128,0.00013,0.00001,0.00100,0.00000,0.00017,0.00258
1663693150.938707590103149,0.00193,0.00013,0.00002,0.00101,0.00113,0.00014,0.00437
1663693150.971952676773071,0.00251,0.00013,0.00005,0.00121,0.00000,0.00015,0.00405
1663693151.005353450775146,0.00181,0.00012,0.00026,0.00116,0.00164,0.00014,0.00514
1663693151.038734912872314,0.00209,0.00013,0.00001,0.00175,0.00044,0.00016,0.00458
1663693151.071847438812256,0.00155,0.00013,0.00001,0.00200,0.00096,0.00016,0.00481
1663693151.105359077453613,0.00156,0.00013,0.00002,0.00178,0.00000,0.00013,0.00362
1663693151.138733148574829,0.00208,0.00015,0.00003,0.00172,0.00004,0.00015,0.00416
1663693151.171832084655762,0.00220,0.00013,0.00003,0.00119,0.00000,0.00016,0.00372
1663693151.205347299575806,0.00205,0.00012,0.00003,0.00091,0.00002,0.00017,0.00331
1663693151.238713502883911,0.00193,0.00012,0.00002,0.00089,0.00298,0.00012,0.00605
1663693151.271975040435791,0.00207,0.00013,0.00003,0.00196,0.00000,0.00013,0.00431
1663693151.305234670639038,0.00184,0.00014,0.00010,0.00159,0.00000,0.00020,0.00387
1663693151.338729858398438,0.00152,0.00013,0.00004,0.00172,0.00000,0.00020,0.00361
1663693151.372100830078125,0.00188,0.00013,0.00001,0.00168,0.00004,0.00013,0.00387
1663693151.405253410339355,0.00169,0.00013,0.00003,0.00159,0.00000,0.00014,0.00358
1663693151.438700675964355,0.00199,0.00014,0.00021,0.00154,0.00042,0.00015,0.00445
1663693151.472120046615601,0.00129,0.00012,0.00000,0.00180,0.00000,0.00019,0.00340
1663693151.505203723907471,0.00148,0.00013,0.00001,0.00171,0.00044,0.00018,0.00394
1663693151.538717031478882,0.00148,0.00013,0.00001,0.00184,0.00003,0.00013,0.00363
1663693151.572175025939941,0.00142,0.00013,0.00001,0.00186,0.00276,0.00016,0.00634
1663693151.605246305465698,0.00139,0.00015,0.00001,0.00225,0.00000,0.00011,0.00390
1663693151.638706684112549,0.00156,0.00015,0.00001,0.00279,0.00000,0.00013,0.00464
1663693151.672159671783447,0.00170,0.00013,0.00001,0.00239,0.00005,0.00010,0.00439
1663693151.705210685729980,0.00264,0.00013,0.00001,0.00229,0.00000,0.00013,0.00520
1663693151.738712310791016,0.00191,0.00014,0.00001,0.00247,0.00000,0.00013,0.00465
1663693151.772093534469604,0.00169,0.00014,0.00001,0.00227,0.00000,0.00017,0.00427
1663693151.805197954177856,0.00141,0.00017,0.00001,0.00250,0.00000,0.00012,0.00420
1663693151.838715553283691,0.00232,0.00013,0.00001,0.00226,0.00003,0.00019,0.00494
1663693151.872129678726196,0.00154,0.00014,0.00001,0.00250,0.00000,0.00013,0.00432
1663693151.905212879180908,0.00166,0.00015,0.00001,0.00230,0.00000,0.00010,0.00422
1663693151.938703060150146,0.00133,0.00015,0.00001,0.00227,0.00000,0.00009,0.00385
1663693151.972125291824341,0.00125,0.00013,0.00003,0.00215,0.00003,0.00015,0.00376
1663693152.005338430404663,0.00137,0.00013,0.00001,0.00221,0.00000,0.00015,0.00387
1663693152.038583517074585,0.00162,0.00014,0.00001,0.00224,0.00000,0.00015,0.00416
1663693152.072112321853638,0.00155,0.00013,0.00001,0.00214,0.00000,0.00011,0.00395
1663693152.105477094650269,0.00133,0.00013,0.00001,0.00224,0.00000,0.00018,0.00389
1663693152.138581991195679,0.00155,0.00015,0.00001,0.00217,0.00003,0.00012,0.00403
1663693152.172123432159424,0.00219,0.00013,0.00001,0.00398,0.00000,0.00010,0.00641
1663693152.205489397048950,0.00207,0.00014,0.00003,0.00202,0.00000,0.00012,0.00439
1663693152.238590955734253,0.00205,0.00013,0.00004,0.00218,0.00000,0.00014,0.00454
1663693152.272136688232422,0.00156,0.00013,0.00001,0.00211,0.00004,0.00026,0.00410
1663693152.305482387542725,0.00168,0.00013,0.00001,0.00208,0.00000,0.00017,0.00406
1663693152.338598966598511,0.00211,0.00013,0.00003,0.00207,0.00000,0.00013,0.00447
1663693152.372156143188477,0.00184,0.00013,0.00005,0.00213,0.00000,0.00021,0.00436
1663693152.405537366867065,0.00136,0.00013,0.00001,0.00200,0.00000,0.00014,0.00363
1663693152.438618898391724,0.00153,0.00013,0.00004,0.00199,0.00048,0.00011,0.00428
1663693152.472148895263672,0.00185,0.00013,0.00001,0.00219,0.00235,0.00012,0.00665
1663693152.505524873733521,0.00130,0.00017,0.00004,0.00266,0.00000,0.00013,0.00430
1663693152.538617610931396,0.00178,0.00014,0.00001,0.00264,0.00000,0.00018,0.00475
1663693152.572163820266724,0.00164,0.00014,0.00001,0.00286,0.00057,0.00019,0.00540
1663693152.605509281158447,0.00132,0.00014,0.00001,0.00287,0.00000,0.00012,0.00446
1663693152.638624906539917,0.00151,0.00015,0.00001,0.00275,0.00000,0.00018,0.00460
1663693152.672244548797607,0.00261,0.00017,0.00001,0.00338,0.00000,0.00017,0.00633
1663693152.705493927001953,0.00141,0.00014,0.00002,0.00262,0.00000,0.00018,0.00438
1663693152.738748311996460,0.00165,0.00015,0.00001,0.00269,0.00062,0.00016,0.00529
1663693152.772060871124268,0.00144,0.00014,0.00001,0.00288,0.00000,0.00021,0.00467
1663693152.805505037307739,0.00174,0.00014,0.00001,0.00283,0.00000,0.00013,0.00485
1663693152.838881015777588,0.00219,0.00017,0.00001,0.00287,0.00000,0.00015,0.00540
1663693152.872028589248657,0.00130,0.00014,0.00001,0.00319,0.00000,0.00012,0.00476
1663693152.905530214309692,0.00192,0.00019,0.00001,0.00277,0.00000,0.00016,0.00505
1663693152.938902139663696,0.00155,0.00019,0.00001,0.00321,0.00000,0.00014,0.00510
1663693152.972049236297607,0.00143,0.00014,0.00004,0.00273,0.00001,0.00013,0.00448
1663693153.005507946014404,0.00125,0.00014,0.00005,0.00260,0.00000,0.00019,0.00424
1663693153.038895606994629,0.00237,0.00015,0.00001,0.00257,0.00000,0.00014,0.00523
1663693153.072068929672241,0.00169,0.00019,0.00003,0.00261,0.00000,0.00017,0.00468
1663693153.105563640594482,0.00150,0.00013,0.00002,0.00235,0.00000,0.00014,0.00415
1663693153.138955116271973,0.00126,0.00015,0.00002,0.00233,0.00000,0.00013,0.00390
1663693153.172130823135376,0.00144,0.00014,0.00003,0.00242,0.00000,0.00019,0.00422
1663693153.205591201782227,0.00162,0.00015,0.00001,0.00262,0.00000,0.00014,0.00454
1663693153.238998174667358,0.00164,0.00015,0.00001,0.00248,0.00000,0.00012,0.00440
1663693153.272135257720947,0.00177,0.00019,0.00001,0.00272,0.00000,0.00017,0.00486
1663693153.305632114410400,0.00159,0.00016,0.00001,0.00263,0.00000,0.00016,0.00454
1663693153.339032649993896,0.00209,0.00015,0.00003,0.00229,0.00000,0.00013,0.00470
1663693153.372312545776367,0.00254,0.00017,0.00004,0.00226,0.00000,0.00015,0.00516
1663693153.405690193176270,0.00183,0.00014,0.00011,0.00181,0.00000,0.00015,0.00403
1663693153.439079284667969,0.00146,0.00013,0.00014,0.00188,0.00002,0.00017,0.00381
1663693153.472423315048218,0.00142,0.00018,0.00003,0.00172,0.00000,0.00012,0.00347
1663693153.505588293075562,0.00174,0.00012,0.00001,0.00172,0.00000,0.00015,0.00375
1663693153.539108514785767,0.00149,0.00013,0.00006,0.00150,0.00002,0.00014,0.00333
1663693153.572502851486206,0.00151,0.00012,0.00001,0.00147,0.00000,0.00017,0.00327
1663693153.605628252029419,0.00246,0.00015,0.00002,0.00137,0.00000,0.00018,0.00417
1663693153.639137983322144,0.00212,0.00013,0.00001,0.00117,0.00218,0.00023,0.00583
1663693153.672921895980835,0.00157,0.00012,0.00004,0.00174,0.00003,0.00014,0.00364
1663693153.705667495727539,0.00145,0.00013,0.00001,0.00197,0.00000,0.00019,0.00374
1663693153.739163637161255,0.00153,0.00017,0.00001,0.00177,0.00094,0.00012,0.00455
1663693153.772547960281372,0.00176,0.00014,0.00001,0.00218,0.00000,0.00022,0.00430
1663693153.805674552917480,0.00174,0.00015,0.00006,0.00189,0.00001,0.00011,0.00396
1663693153.839174032211304,0.00230,0.00014,0.00001,0.00187,0.00003,0.00014,0.00449
1663693153.872604370117188,0.00137,0.00013,0.00002,0.00204,0.00000,0.00015,0.00371
1663693153.905680656433105,0.00222,0.00013,0.00006,0.00183,0.00000,0.00017,0.00439
1663693153.939196825027466,0.00131,0.00015,0.00001,0.00188,0.00012,0.00014,0.00361
1663693153.972578287124634,0.00190,0.00012,0.00001,0.00206,0.00049,0.00021,0.00479
1663693154.005712509155273,0.00168,0.00013,0.00003,0.00206,0.00000,0.00015,0.00405
1663693154.039226770401001,0.00167,0.00013,0.00001,0.00191,0.00000,0.00013,0.00385
1663693154.072626829147339,0.00182,0.00013,0.00005,0.00197,0.00000,0.00011,0.00407
1663693154.105853080749512,0.00134,0.00013,0.00006,0.00181,0.00030,0.00015,0.00380
1663693154.139106512069702,0.00194,0.00013,0.00001,0.00173,0.00003,0.00013,0.00397
1663693154.172643899917603,0.00197,0.00012,0.00005,0.00192,0.00002,0.00017,0.00425
1663693154.206002235412598,0.00145,0.00012,0.00004,0.00171,0.00000,0.00014,0.00346
1663693154.239134550094604,0.00245,0.00017,0.00001,0.00196,0.00007,0.00017,0.00483
1663693154.272636651992798,0.00233,0.00014,0.00002,0.00191,0.00003,0.00013,0.00457
1663693154.306012153625488,0.00187,0.00013,0.00001,0.00185,0.00000,0.00013,0.00399
1663693154.339147329330444,0.00128,0.00015,0.00004,0.00173,0.00000,0.00011,0.00331
1663693154.372659921646118,0.00185,0.00013,0.00003,0.00189,0.00000,0.00015,0.00405
1663693154.406047344207764,0.00149,0.00013,0.00001,0.00173,0.00006,0.00016,0.00358
1663693154.439162731170654,0.00126,0.00014,0.00001,0.00175,0.00004,0.00017,0.00336
1663693154.472674369812012,0.00164,0.00012,0.00001,0.00184,0.00004,0.00013,0.00378
1663693154.506046533584595,0.00168,0.00014,0.00001,0.00176,0.00007,0.00015,0.00381
1663693154.539165496826172,0.00198,0.00013,0.00001,0.00175,0.00005,0.00012,0.00403
1663693154.572788476943970,0.00155,0.00013,0.00001,0.00189,0.00004,0.00012,0.00374
1663693154.606050491333008,0.00174,0.00013,0.00001,0.00174,0.00000,0.00015,0.00377
1663693154.639183759689331,0.00220,0.00013,0.00005,0.00168,0.00000,0.00014,0.00420
1663693154.672690153121948,0.00203,0.00017,0.00001,0.00177,0.00000,0.00014,0.00411
1663693154.706174135208130,0.00157,0.00012,0.00006,0.00165,0.00003,0.00017,0.00359
1663693154.739188432693481,0.00142,0.00012,0.00003,0.00174,0.00003,0.00013,0.00347
1663693154.772681474685669,0.00211,0.00013,0.00005,0.00186,0.00003,0.00024,0.00442
1663693154.806056737899780,0.00247,0.00016,0.00005,0.00164,0.00000,0.00015,0.00447
1663693154.839324951171875,0.00193,0.00013,0.00005,0.00151,0.00003,0.00014,0.00380
1663693154.872565031051636,0.00200,0.00013,0.00005,0.00157,0.00003,0.00016,0.00394
1663693154.906080245971680,0.00171,0.00013,0.00001,0.00157,0.00000,0.00023,0.00365
1663693154.939455032348633,0.00184,0.00014,0.00001,0.00158,0.00120,0.00015,0.00493
1663693154.972592592239380,0.00140,0.00013,0.00001,0.00193,0.00000,0.00019,0.00365
1663693155.006080150604248,0.00134,0.00013,0.00003,0.00204,0.00003,0.00019,0.00376
1663693155.039464712142944,0.00146,0.00013,0.00003,0.00175,0.00004,0.00015,0.00356
1663693155.072610378265381,0.00149,0.00012,0.00001,0.00174,0.00004,0.00016,0.00356
1663693155.106096982955933,0.00154,0.00013,0.00001,0.00173,0.00000,0.00014,0.00355
1663693155.139469146728516,0.00189,0.00012,0.00001,0.00171,0.00005,0.00011,0.00388
1663693155.172603845596313,0.00182,0.00012,0.00001,0.00179,0.00004,0.00014,0.00392
1663693155.206099987030029,0.00188,0.00012,0.00001,0.00181,0.00000,0.00019,0.00401
1663693155.239465236663818,0.00132,0.00013,0.00001,0.00216,0.00010,0.00016,0.00388
1663693155.272593259811401,0.00159,0.00012,0.00001,0.00204,0.00000,0.00014,0.00389
1663693155.306089162826538,0.00199,0.00017,0.00001,0.00185,0.00004,0.00019,0.00424
1663693155.339457511901855,0.00147,0.00018,0.00001,0.00187,0.00004,0.00013,0.00369
1663693155.372601747512817,0.00174,0.00013,0.00001,0.00182,0.00004,0.00015,0.00388
1663693155.406059503555298,0.00161,0.00013,0.00001,0.00176,0.00000,0.00016,0.00366
1663693155.439460992813110,0.00150,0.00013,0.00001,0.00172,0.00005,0.00014,0.00354
1663693155.472605943679810,0.00186,0.00012,0.00001,0.00171,0.00004,0.00016,0.00390
1663693155.506212472915649,0.00143,0.00013,0.00002,0.00176,0.00000,0.00018,0.00353
