# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1662155292.060391664505005,0.00303,0.00022,0.00003,0.00464,0.00005,0.00052,0.00849
1662155292.093827962875366,0.00314,0.00022,0.00003,0.00466,0.00007,0.00050,0.00863
1662155292.127095937728882,0.00327,0.00022,0.00003,0.00475,0.00016,0.00045,0.00888
1662155292.160514593124390,0.00311,0.00022,0.00003,0.00480,0.00015,0.00052,0.00885
1662155292.193625450134277,0.00369,0.00022,0.00003,0.00477,0.00040,0.00063,0.00974
1662155292.227536916732788,0.00354,0.00023,0.00003,0.00479,0.00023,0.00055,0.00938
1662155292.260547876358032,0.00357,0.00024,0.00004,0.00501,0.00019,0.00060,0.00965
1662155292.293707847595215,0.00318,0.00022,0.00004,0.00476,0.00169,0.00057,0.01045
1662155292.327200174331665,0.00336,0.00031,0.00003,0.00486,0.00157,0.00059,0.01072
1662155292.360780000686646,0.00399,0.00023,0.00003,0.00483,0.00031,0.00051,0.00992
1662155292.393696069717407,0.00295,0.00023,0.00008,0.00479,0.00156,0.00051,0.01012
1662155292.427238464355469,0.00465,0.00024,0.00003,0.00509,0.00013,0.00051,0.01065
1662155292.460607528686523,0.00295,0.00022,0.00003,0.00500,0.00005,0.00049,0.00874
1662155292.493766307830811,0.00336,0.00028,0.00004,0.00598,0.00007,0.00052,0.01025
1662155292.527252197265625,0.00331,0.00023,0.00003,0.00486,0.00015,0.00052,0.00911
1662155292.560632705688477,0.00345,0.00025,0.00008,0.00483,0.00300,0.00063,0.01225
1662155292.593863010406494,0.00338,0.00022,0.00003,0.00490,0.00309,0.00054,0.01216
1662155292.627132177352905,0.00364,0.00023,0.00017,0.00511,0.00033,0.00065,0.01014
1662155292.660599231719971,0.00365,0.00026,0.00014,0.00468,0.00420,0.00058,0.01351
1662155292.694031953811646,0.00453,0.00025,0.00004,0.00693,0.00057,0.00077,0.01308
1662155292.727136135101318,0.00545,0.00033,0.00005,0.00666,0.00615,0.00088,0.01952
1662155292.760636568069458,0.00504,0.00029,0.00015,0.00754,0.00856,0.00186,0.02345
1662155292.794096946716309,0.00562,0.00032,0.00191,0.00841,0.00010,0.00073,0.01710
1662155292.827185869216919,0.00498,0.00026,0.00004,0.00875,0.00019,0.00083,0.01505
1662155292.860674142837524,0.00412,0.00035,0.00017,0.00852,0.00187,0.00075,0.01578
1662155292.894111156463623,0.00609,0.00034,0.00005,0.00976,0.00009,0.00078,0.01711
1662155292.927191972732544,0.00554,0.00032,0.00012,0.01072,0.00015,0.00095,0.01780
1662155292.960893630981445,0.00684,0.00034,0.00018,0.01022,0.00016,0.00085,0.01860
1662155292.994139909744263,0.00631,0.00028,0.00012,0.00891,0.00049,0.00080,0.01691
1662155293.027189970016479,0.00585,0.00029,0.00175,0.00881,0.00021,0.00087,0.01777
1662155293.060743808746338,0.00458,0.00027,0.00004,0.00843,0.00180,0.00072,0.01583
1662155293.094058275222778,0.00470,0.00026,0.00004,0.00895,0.00042,0.00079,0.01516
1662155293.127180099487305,0.00432,0.00032,0.00004,0.00898,0.00000,0.00105,0.01472
1662155293.160682678222656,0.00402,0.00030,0.00013,0.00852,0.00016,0.00069,0.01382
1662155293.194043636322021,0.00557,0.00031,0.00442,0.01101,0.00021,0.00080,0.02233
1662155293.227218866348267,0.00504,0.00030,0.00004,0.00860,0.00179,0.00072,0.01648
1662155293.260694742202759,0.00398,0.00026,0.00004,0.00825,0.00179,0.00074,0.01507
1662155293.294071435928345,0.00519,0.00026,0.00026,0.00848,0.00008,0.00080,0.01508
1662155293.327437162399292,0.00522,0.00032,0.00024,0.00847,0.00015,0.00099,0.01539
1662155293.360554933547974,0.00517,0.00038,0.00024,0.00812,0.00015,0.00087,0.01493
1662155293.394058227539062,0.00507,0.00029,0.00006,0.01058,0.00112,0.00125,0.01836
1662155293.427434921264648,0.00378,0.00029,0.00172,0.00986,0.00030,0.00077,0.01672
1662155293.460541963577271,0.00449,0.00028,0.00004,0.01021,0.00000,0.00075,0.01576
1662155293.494039297103882,0.00506,0.00028,0.00008,0.00835,0.00007,0.00079,0.01463
1662155293.527410507202148,0.00416,0.00026,0.00013,0.00802,0.00000,0.00084,0.01341
1662155293.560544252395630,0.00363,0.00030,0.00004,0.00798,0.00180,0.00074,0.01450
1662155293.594069719314575,0.00425,0.00031,0.00174,0.00841,0.00275,0.00070,0.01815
1662155293.627365827560425,0.00397,0.00028,0.00004,0.01092,0.00014,0.00114,0.01649
1662155293.660548210144043,0.00412,0.00026,0.00004,0.00886,0.00005,0.00078,0.01412
1662155293.694074392318726,0.00441,0.00030,0.00014,0.00879,0.00007,0.00072,0.01442
1662155293.727401494979858,0.00407,0.00033,0.00178,0.00868,0.00168,0.00068,0.01722
1662155293.760561943054199,0.00371,0.00033,0.00029,0.00901,0.00001,0.00068,0.01404
1662155293.794030189514160,0.00398,0.00030,0.00107,0.00906,0.00007,0.00066,0.01514
1662155293.827386140823364,0.00470,0.00030,0.00171,0.00873,0.00007,0.00071,0.01621
1662155293.860901832580566,0.00368,0.00034,0.00006,0.00882,0.00000,0.00077,0.01368
1662155293.894152641296387,0.00386,0.00029,0.00004,0.00881,0.00007,0.00073,0.01380
1662155293.927419185638428,0.00415,0.00035,0.00004,0.00884,0.00000,0.00065,0.01404
1662155293.960645914077759,0.00343,0.00029,0.00010,0.00886,0.00007,0.00074,0.01349
1662155293.994121551513672,0.00392,0.00035,0.00166,0.00876,0.00007,0.00063,0.01539
1662155294.027411937713623,0.00489,0.00028,0.00004,0.00878,0.00008,0.00078,0.01486
1662155294.060781240463257,0.00385,0.00035,0.00158,0.00860,0.00164,0.00067,0.01669
1662155294.093965530395508,0.00375,0.00028,0.00021,0.00903,0.00000,0.00065,0.01392
1662155294.127433776855469,0.00347,0.00030,0.00166,0.00892,0.00000,0.00072,0.01507
1662155294.160774946212769,0.00462,0.00030,0.00025,0.00898,0.00000,0.00063,0.01479
1662155294.193935632705688,0.00381,0.00034,0.00110,0.00870,0.00000,0.00068,0.01463
1662155294.227425336837769,0.00482,0.00029,0.00179,0.00824,0.00002,0.00069,0.01587
1662155294.260800838470459,0.00390,0.00041,0.00004,0.00835,0.00000,0.00064,0.01335
1662155294.293908834457397,0.00477,0.00027,0.00004,0.00827,0.00007,0.00059,0.01402
1662155294.327518224716187,0.00386,0.00034,0.00004,0.00844,0.00000,0.00065,0.01334
1662155294.360797643661499,0.00356,0.00027,0.00004,0.00833,0.00013,0.00065,0.01298
1662155294.393916606903076,0.00389,0.00033,0.00022,0.00843,0.00012,0.00072,0.01371
1662155294.427396774291992,0.00486,0.00027,0.00004,0.00965,0.00011,0.00084,0.01578
1662155294.460797786712646,0.00355,0.00027,0.00004,0.00818,0.00174,0.00068,0.01447
1662155294.493942737579346,0.00482,0.00027,0.00027,0.00837,0.00007,0.00077,0.01457
1662155294.527430295944214,0.00457,0.00025,0.00159,0.01027,0.00017,0.00095,0.01779
1662155294.560812950134277,0.00387,0.00048,0.00029,0.01043,0.00009,0.00089,0.01606
1662155294.593924522399902,0.00474,0.00026,0.00037,0.00846,0.00018,0.00097,0.01499
1662155294.627444028854370,0.00412,0.00028,0.00341,0.00874,0.00014,0.00072,0.01741
1662155294.660804748535156,0.00414,0.00026,0.00004,0.00883,0.00000,0.00092,0.01418
1662155294.694041728973389,0.00370,0.00027,0.00004,0.00943,0.00008,0.00070,0.01421
1662155294.728190183639526,0.00367,0.00028,0.00004,0.00882,0.00005,0.00069,0.01355
1662155294.760806798934937,0.00507,0.00024,0.00004,0.00862,0.00014,0.00076,0.01488
1662155294.794199228286743,0.00413,0.00032,0.00022,0.00987,0.00015,0.00088,0.01556
1662155294.827326297760010,0.00499,0.00026,0.00004,0.00894,0.00008,0.00086,0.01518
1662155294.860957860946655,0.00379,0.00025,0.00004,0.00879,0.00006,0.00087,0.01380
1662155294.894180774688721,0.00463,0.00026,0.00016,0.00861,0.00010,0.00067,0.01443
1662155294.927326202392578,0.00404,0.00032,0.00026,0.00864,0.00010,0.00074,0.01410
1662155294.960869312286377,0.00395,0.00025,0.00020,0.00910,0.00009,0.00089,0.01448
1662155294.994209527969360,0.00449,0.00040,0.00012,0.01597,0.00018,0.00149,0.02265
1662155295.027323961257935,0.00766,0.00044,0.00052,0.01226,0.00015,0.00080,0.02183
1662155295.060834884643555,0.00411,0.00031,0.00004,0.01343,0.00000,0.00094,0.01883
1662155295.094204664230347,0.00559,0.00037,0.00006,0.01020,0.00009,0.00075,0.01707
1662155295.127343416213989,0.00404,0.00028,0.00004,0.01219,0.00006,0.00084,0.01745
1662155295.160854339599609,0.00484,0.00026,0.00004,0.00938,0.00018,0.00089,0.01559
1662155295.194192647933960,0.00373,0.00028,0.00024,0.00912,0.00013,0.00071,0.01421
1662155295.227331876754761,0.00501,0.00030,0.00005,0.01037,0.00008,0.00089,0.01672
1662155295.260833501815796,0.00735,0.00039,0.00006,0.01762,0.00010,0.00160,0.02712
1662155295.294222831726074,0.00877,0.00036,0.00021,0.01129,0.00013,0.00092,0.02169
1662155295.327478170394897,0.00609,0.00033,0.00025,0.01540,0.00021,0.00200,0.02428
1662155295.360704183578491,0.00868,0.00038,0.00035,0.01170,0.00010,0.00077,0.02197
1662155295.394226074218750,0.00506,0.00031,0.00009,0.01120,0.00016,0.00078,0.01762
1662155295.427620887756348,0.00420,0.00031,0.00034,0.01051,0.00015,0.00092,0.01644
1662155295.460752010345459,0.00644,0.00042,0.00010,0.01033,0.00000,0.00090,0.01820
1662155295.494217872619629,0.00563,0.00033,0.00005,0.01052,0.00009,0.00100,0.01762
1662155295.527640581130981,0.00564,0.00031,0.00004,0.01029,0.00000,0.00088,0.01716
1662155295.560751438140869,0.00526,0.00029,0.00005,0.01075,0.00022,0.00107,0.01765
1662155295.594236850738525,0.00448,0.00032,0.00024,0.01029,0.00015,0.00093,0.01641
1662155295.627615213394165,0.00527,0.00031,0.00005,0.01099,0.00013,0.00085,0.01760
1662155295.660758733749390,0.00580,0.00032,0.00006,0.01060,0.00007,0.00093,0.01777
1662155295.694271326065063,0.00401,0.00032,0.00018,0.01653,0.00021,0.00131,0.02256
1662155295.727614402770996,0.00422,0.00029,0.00024,0.01064,0.00012,0.00073,0.01624
1662155295.760743379592896,0.00571,0.00046,0.00039,0.01968,0.00023,0.00104,0.02751
1662155295.794238567352295,0.00388,0.00036,0.00009,0.01045,0.00011,0.00074,0.01562
1662155295.827617406845093,0.00523,0.00041,0.00034,0.00995,0.00015,0.00071,0.01679
1662155295.860772132873535,0.00416,0.00033,0.00004,0.01011,0.00000,0.00076,0.01541
1662155295.894311904907227,0.00491,0.00030,0.00004,0.00964,0.00008,0.00072,0.01569
1662155295.927616834640503,0.00434,0.00034,0.00004,0.00983,0.00000,0.00073,0.01529
1662155295.960753440856934,0.00510,0.00028,0.00004,0.00927,0.00014,0.00081,0.01565
1662155295.994281530380249,0.00489,0.00029,0.00022,0.00976,0.00013,0.00061,0.01590
1662155296.027642250061035,0.00476,0.00029,0.00004,0.00925,0.00008,0.00067,0.01509
1662155296.060875654220581,0.00478,0.00032,0.00004,0.00973,0.00006,0.00075,0.01567
1662155296.094148159027100,0.00395,0.00037,0.00017,0.00925,0.00010,0.00060,0.01443
1662155296.127628564834595,0.00464,0.00028,0.00022,0.01037,0.00015,0.00071,0.01638
1662155296.161004066467285,0.00489,0.00044,0.00037,0.01605,0.00015,0.00102,0.02292
1662155296.194138765335083,0.00458,0.00030,0.00011,0.00929,0.00011,0.00093,0.01531
1662155296.227631092071533,0.00390,0.00028,0.00031,0.00923,0.00013,0.00072,0.01458
1662155296.261022090911865,0.00470,0.00032,0.00004,0.00904,0.00000,0.00071,0.01482
1662155296.294168233871460,0.00477,0.00035,0.00004,0.00890,0.00008,0.00064,0.01479
1662155296.327642202377319,0.00474,0.00037,0.00005,0.00922,0.00000,0.00068,0.01506
1662155296.361045360565186,0.00466,0.00027,0.00004,0.00888,0.00014,0.00065,0.01464
1662155296.394211530685425,0.00509,0.00035,0.00022,0.00912,0.00013,0.00073,0.01564
1662155296.427627325057983,0.00482,0.00027,0.00004,0.00887,0.00008,0.00070,0.01478
1662155296.461035490036011,0.00504,0.00031,0.00004,0.00896,0.00005,0.00070,0.01510
1662155296.494158506393433,0.00467,0.00029,0.00016,0.00859,0.00010,0.00062,0.01444
1662155296.527649641036987,0.00517,0.00032,0.00030,0.00884,0.00010,0.00072,0.01546
1662155296.561033725738525,0.00449,0.00026,0.00019,0.00832,0.00012,0.00067,0.01404
1662155296.594137907028198,0.00472,0.00035,0.00004,0.00834,0.00011,0.00107,0.01463
1662155296.627627849578857,0.00447,0.00026,0.00024,0.00824,0.00018,0.00063,0.01402
1662155296.661048412322998,0.00434,0.00028,0.00004,0.00827,0.00000,0.00076,0.01369
1662155296.694156169891357,0.00451,0.00028,0.00004,0.00828,0.00007,0.00071,0.01389
1662155296.727668762207031,0.00394,0.00032,0.00004,0.00970,0.00000,0.00075,0.01475
1662155296.760987520217896,0.00433,0.00025,0.00004,0.00826,0.00013,0.00069,0.01371
1662155296.794278383255005,0.00387,0.00034,0.00017,0.00833,0.00019,0.00071,0.01360
1662155296.827523469924927,0.00507,0.00031,0.00005,0.00884,0.00008,0.00069,0.01503
1662155296.861005544662476,0.00462,0.00030,0.00004,0.00814,0.00006,0.00068,0.01383
1662155296.894385814666748,0.00492,0.00041,0.00049,0.01046,0.00018,0.00080,0.01727
1662155296.927515268325806,0.00447,0.00034,0.00025,0.01397,0.00028,0.00120,0.02051
1662155296.961001634597778,0.00582,0.00036,0.00027,0.01548,0.00023,0.00113,0.02330
1662155296.994429111480713,0.00463,0.00028,0.00004,0.01043,0.00018,0.00136,0.01691
1662155297.027511358261108,0.00543,0.00031,0.00038,0.01269,0.00022,0.00089,0.01993
1662155297.061299085617065,0.00431,0.00038,0.00006,0.01040,0.00000,0.00126,0.01641
1662155297.094370841979980,0.00490,0.00031,0.00004,0.01047,0.00011,0.00104,0.01687
1662155297.127549171447754,0.00409,0.00027,0.00004,0.00998,0.00000,0.00085,0.01523
1662155297.161010980606079,0.00381,0.00028,0.00004,0.00907,0.00014,0.00078,0.01412
1662155297.194405078887939,0.00520,0.00041,0.00018,0.01021,0.00020,0.00069,0.01690
1662155297.227503299713135,0.00372,0.00028,0.00004,0.00902,0.00008,0.00065,0.01378
1662155297.261011600494385,0.00377,0.00037,0.00004,0.00898,0.00006,0.00086,0.01407
1662155297.294365882873535,0.00367,0.00032,0.00033,0.00882,0.00016,0.00071,0.01402
1662155297.327521085739136,0.00372,0.00027,0.00016,0.00893,0.00016,0.00082,0.01407
1662155297.361007690429688,0.00471,0.00027,0.00018,0.00882,0.00014,0.00073,0.01486
1662155297.394412279129028,0.00382,0.00034,0.00004,0.00907,0.00012,0.00088,0.01427
1662155297.427604913711548,0.00551,0.00040,0.00038,0.01023,0.00019,0.00078,0.01750
1662155297.460890293121338,0.00383,0.00031,0.00004,0.00861,0.00000,0.00069,0.01348
1662155297.494436740875244,0.00462,0.00029,0.00004,0.00854,0.00008,0.00066,0.01423
1662155297.527778863906860,0.00477,0.00030,0.00004,0.00877,0.00000,0.00080,0.01467
1662155297.560871124267578,0.00406,0.00026,0.00004,0.00855,0.00014,0.00068,0.01373
1662155297.594376087188721,0.00368,0.00035,0.00017,0.00863,0.00019,0.00067,0.01369
1662155297.627761125564575,0.00412,0.00038,0.00006,0.00955,0.00008,0.00067,0.01487
1662155297.660900592803955,0.00358,0.00026,0.00004,0.00856,0.00006,0.00070,0.01319
1662155297.694363117218018,0.00379,0.00031,0.00032,0.00894,0.00023,0.00084,0.01445
1662155297.727753400802612,0.00431,0.00026,0.00017,0.00852,0.00016,0.00071,0.01414
1662155297.760889768600464,0.00434,0.00024,0.00016,0.00935,0.00018,0.00104,0.01532
1662155297.794365882873535,0.00438,0.00031,0.00004,0.00829,0.00011,0.00073,0.01386
1662155297.827746629714966,0.00428,0.00026,0.00024,0.00826,0.00018,0.00066,0.01389
1662155297.860881328582764,0.00347,0.00027,0.00004,0.00827,0.00000,0.00068,0.01273
1662155297.894379138946533,0.00440,0.00028,0.00004,0.00823,0.00007,0.00064,0.01366
1662155297.927759885787964,0.00381,0.00030,0.00004,0.00893,0.00000,0.00061,0.01370
1662155297.960882186889648,0.00329,0.00025,0.00004,0.00834,0.00013,0.00062,0.01267
1662155297.994368314743042,0.00331,0.00027,0.00016,0.00874,0.00020,0.00064,0.01332
1662155298.028019189834595,0.00368,0.00030,0.00004,0.00833,0.00007,0.00061,0.01304
1662155298.060865879058838,0.00344,0.00026,0.00004,0.00826,0.00005,0.00071,0.01276
1662155298.094367027282715,0.00369,0.00028,0.00032,0.00826,0.00016,0.00067,0.01337
1662155298.127734184265137,0.00395,0.00032,0.00017,0.00840,0.00016,0.00071,0.01370
1662155298.160994768142700,0.00468,0.00027,0.00021,0.00854,0.00013,0.00073,0.01457
1662155298.194297790527344,0.00392,0.00029,0.00004,0.00821,0.00010,0.00058,0.01314
1662155298.228629827499390,0.00383,0.00035,0.00038,0.00901,0.00018,0.00068,0.01443
1662155298.261154651641846,0.00360,0.00031,0.00004,0.00831,0.00000,0.00067,0.01293
1662155298.294223785400391,0.00383,0.00028,0.00004,0.00849,0.00010,0.00072,0.01347
1662155298.327731132507324,0.00456,0.00026,0.00003,0.00832,0.00000,0.00067,0.01384
1662155298.361108541488647,0.00353,0.00025,0.00004,0.00830,0.00013,0.00071,0.01297
1662155298.394262790679932,0.00409,0.00034,0.00017,0.00835,0.00018,0.00070,0.01384
1662155298.427732467651367,0.00487,0.00026,0.00004,0.00811,0.00007,0.00071,0.01406
1662155298.461144447326660,0.00380,0.00028,0.00005,0.00831,0.00005,0.00070,0.01318
1662155298.494217872619629,0.00362,0.00027,0.00029,0.00821,0.00015,0.00065,0.01319
1662155298.527764081954956,0.00355,0.00025,0.00015,0.00835,0.00021,0.00083,0.01334
1662155298.561306238174438,0.00470,0.00025,0.00015,0.00800,0.00012,0.00067,0.01390
1662155298.594207048416138,0.00380,0.00026,0.00004,0.00806,0.00011,0.00067,0.01295
1662155298.627780675888062,0.00430,0.00026,0.00025,0.00797,0.00014,0.00065,0.01358
1662155298.661131381988525,0.00348,0.00024,0.00004,0.00811,0.00000,0.00066,0.01254
1662155298.694214582443237,0.00507,0.00027,0.00004,0.00798,0.00007,0.00060,0.01403
1662155298.727767467498779,0.00384,0.00030,0.00004,0.00803,0.00000,0.00069,0.01291
1662155298.761067628860474,0.00472,0.00025,0.00004,0.00812,0.00013,0.00064,0.01390
1662155298.794289827346802,0.00330,0.00026,0.00016,0.00803,0.00017,0.00073,0.01265
1662155298.827869892120361,0.00351,0.00026,0.00004,0.00800,0.00008,0.00068,0.01257
1662155298.861079454421997,0.00460,0.00031,0.00004,0.00805,0.00005,0.00070,0.01376
1662155298.894558429718018,0.00374,0.00027,0.00029,0.00801,0.00015,0.00072,0.01317
1662155298.927550077438354,0.00378,0.00027,0.00021,0.00818,0.00015,0.00063,0.01323
1662155298.961066007614136,0.00462,0.00026,0.00016,0.00810,0.00012,0.00072,0.01399
1662155298.994505167007446,0.00383,0.00033,0.00004,0.00869,0.00011,0.00078,0.01378
1662155299.027576923370361,0.00480,0.00028,0.00034,0.00768,0.00015,0.00064,0.01389
1662155299.061079502105713,0.00397,0.00031,0.00004,0.00824,0.00000,0.00068,0.01325
1662155299.094435453414917,0.00354,0.00027,0.00011,0.00739,0.00007,0.00069,0.01208
1662155299.127565145492554,0.00384,0.00033,0.00013,0.00736,0.00003,0.00071,0.01240
1662155299.161058187484741,0.00401,0.00026,0.00004,0.00710,0.00014,0.00069,0.01224
1662155299.194490194320679,0.00454,0.00024,0.00011,0.00674,0.00036,0.00068,0.01268
1662155299.227623224258423,0.00358,0.00025,0.00011,0.00662,0.00009,0.00068,0.01133
1662155299.261065959930420,0.00335,0.00025,0.00004,0.00663,0.00005,0.00065,0.01097
1662155299.294518709182739,0.00342,0.00029,0.00004,0.00658,0.00040,0.00063,0.01137
1662155299.327655315399170,0.00359,0.00034,0.00025,0.00648,0.00027,0.00064,0.01158
1662155299.361086368560791,0.00370,0.00023,0.00004,0.00615,0.00023,0.00064,0.01098
1662155299.394456148147583,0.00368,0.00031,0.00019,0.00600,0.00011,0.00063,0.01092
1662155299.427587985992432,0.00408,0.00026,0.00004,0.00623,0.00049,0.00071,0.01181
1662155299.461124420166016,0.00327,0.00022,0.00003,0.00768,0.00000,0.00082,0.01203
1662155299.494475126266479,0.00375,0.00025,0.00011,0.00609,0.00016,0.00073,0.01108
1662155299.527714729309082,0.00333,0.00023,0.00003,0.00566,0.00007,0.00064,0.00997
1662155299.561069250106812,0.00335,0.00023,0.00009,0.00573,0.00016,0.00062,0.01019
1662155299.594582319259644,0.00332,0.00025,0.00004,0.00592,0.00039,0.00075,0.01067
1662155299.627872943878174,0.00345,0.00023,0.00009,0.00550,0.00013,0.00066,0.01007
1662155299.660996913909912,0.00406,0.00025,0.00006,0.00561,0.00005,0.00068,0.01071
1662155299.694507122039795,0.00386,0.00035,0.00009,0.00677,0.00043,0.00067,0.01217
1662155299.727899551391602,0.00328,0.00022,0.00004,0.00561,0.00034,0.00066,0.01015
1662155299.761012792587280,0.00344,0.00023,0.00004,0.00551,0.00024,0.00058,0.01004
1662155299.794599771499634,0.00439,0.00022,0.00004,0.00545,0.00017,0.00064,0.01090
1662155299.827910423278809,0.00480,0.00023,0.00009,0.00533,0.00040,0.00059,0.01144
1662155299.861050844192505,0.00374,0.00026,0.00003,0.00546,0.00000,0.00082,0.01032
1662155299.894548416137695,0.00348,0.00022,0.00013,0.00490,0.00019,0.00062,0.00954
1662155299.927952766418457,0.00361,0.00022,0.00003,0.00490,0.00011,0.00064,0.00951
1662155299.961106061935425,0.00370,0.00023,0.00004,0.00488,0.00013,0.00065,0.00962
1662155299.994597196578979,0.00332,0.00022,0.00013,0.00451,0.00023,0.00062,0.00903
1662155300.027999162673950,0.00361,0.00022,0.00009,0.00438,0.00032,0.00059,0.00921
1662155300.061121702194214,0.00333,0.00020,0.00007,0.00435,0.00008,0.00074,0.00878
1662155300.094635486602783,0.00353,0.00021,0.00008,0.00405,0.00502,0.00066,0.01355
1662155300.128011703491211,0.00373,0.00023,0.00004,0.00465,0.00513,0.00057,0.01435
1662155300.161176443099976,0.00360,0.00021,0.00008,0.00475,0.00257,0.00065,0.01186
1662155300.194779634475708,0.00475,0.00027,0.00026,0.00477,0.00338,0.00061,0.01404
1662155300.228268146514893,0.00443,0.00026,0.00013,0.00471,0.01025,0.00061,0.02038
1662155300.261377096176147,0.00350,0.00027,0.00021,0.00509,0.00005,0.00058,0.00970
1662155300.294645071029663,0.00455,0.00023,0.00029,0.00487,0.00537,0.00061,0.01593
1662155300.328164815902710,0.00460,0.00027,0.00012,0.00526,0.00146,0.00061,0.01232
1662155300.361525774002075,0.00446,0.00023,0.00013,0.00488,0.00184,0.00073,0.01227
1662155300.394696950912476,0.00367,0.00022,0.00016,0.00492,0.00547,0.00057,0.01502
1662155300.428157091140747,0.00409,0.00023,0.00011,0.00560,0.00735,0.00062,0.01799
1662155300.461578130722046,0.00379,0.00039,0.00014,0.00634,0.00012,0.00065,0.01143
1662155300.494719028472900,0.00529,0.00030,0.00020,0.00615,0.00025,0.00060,0.01280
1662155300.528225183486938,0.00535,0.00029,0.00004,0.00612,0.00011,0.00064,0.01254
1662155300.561574935913086,0.00345,0.00026,0.00010,0.00562,0.00045,0.00061,0.01048
1662155300.594854116439819,0.00447,0.00024,0.00012,0.00634,0.00036,0.00083,0.01236
1662155300.628334999084473,0.00362,0.00027,0.00005,0.00544,0.00008,0.00056,0.01002
1662155300.661604404449463,0.00354,0.00032,0.00023,0.00526,0.00021,0.00063,0.01019
1662155300.694735050201416,0.00480,0.00023,0.00004,0.00540,0.00027,0.00063,0.01138
1662155300.728221654891968,0.00324,0.00023,0.00009,0.00504,0.00009,0.00056,0.00925
1662155300.761601448059082,0.00428,0.00023,0.00006,0.00502,0.00017,0.00063,0.01039
1662155300.794747114181519,0.00343,0.00021,0.00003,0.00553,0.00028,0.00073,0.01022
1662155300.828241348266602,0.00328,0.00022,0.00008,0.00484,0.00015,0.00058,0.00916
1662155300.861637592315674,0.00408,0.00024,0.00008,0.00487,0.00015,0.00060,0.01002
1662155300.894850969314575,0.00551,0.00024,0.00010,0.00523,0.00163,0.00063,0.01334
1662155300.928113698959351,0.00384,0.00025,0.00007,0.00509,0.00155,0.00060,0.01140
1662155300.961684942245483,0.00336,0.00024,0.00004,0.00520,0.00027,0.00087,0.00999
1662155300.995068311691284,0.00336,0.00023,0.00004,0.00517,0.00022,0.00051,0.00953
1662155301.028144598007202,0.00467,0.00022,0.00010,0.00495,0.00007,0.00058,0.01059
1662155301.061683177947998,0.00333,0.00022,0.00006,0.00496,0.00032,0.00075,0.00963
1662155301.095004081726074,0.00345,0.00022,0.00004,0.00497,0.00025,0.00055,0.00949
1662155301.128225564956665,0.00402,0.00034,0.00004,0.00498,0.00012,0.00061,0.01010
1662155301.161637544631958,0.00393,0.00022,0.00009,0.00526,0.00020,0.00076,0.01047
1662155301.195040702819824,0.00328,0.00024,0.00003,0.00496,0.00020,0.00062,0.00934
1662155301.228161573410034,0.00333,0.00023,0.00003,0.00494,0.00013,0.00058,0.00924
1662155301.262034893035889,0.00349,0.00023,0.00004,0.00531,0.00026,0.00075,0.01009
1662155301.295086860656738,0.00341,0.00022,0.00003,0.00494,0.00026,0.00058,0.00945
1662155301.328202486038208,0.00340,0.00022,0.00003,0.00493,0.00142,0.00064,0.01065
1662155301.361732482910156,0.00379,0.00024,0.00013,0.00553,0.00022,0.00059,0.01051
1662155301.395094394683838,0.00363,0.00023,0.00004,0.00500,0.00161,0.00061,0.01113
1662155301.428236246109009,0.00374,0.00022,0.00004,0.00522,0.00146,0.00059,0.01127
1662155301.461692571640015,0.00488,0.00027,0.00005,0.00577,0.00027,0.00056,0.01181
1662155301.495098352432251,0.00443,0.00024,0.00004,0.00549,0.00026,0.00061,0.01108
1662155301.528477430343628,0.00344,0.00023,0.00003,0.00577,0.00017,0.00073,0.01038
1662155301.561727285385132,0.00330,0.00025,0.00004,0.00530,0.00016,0.00058,0.00963
1662155301.595079660415649,0.00388,0.00025,0.00009,0.00511,0.00022,0.00057,0.01011
1662155301.628390550613403,0.00377,0.00023,0.00006,0.00532,0.00017,0.00072,0.01026
1662155301.661638975143433,0.00336,0.00022,0.00003,0.00505,0.00016,0.00057,0.00939
1662155301.695151090621948,0.00369,0.00025,0.00004,0.00510,0.00030,0.00066,0.01004
1662155301.728541851043701,0.00383,0.00023,0.00004,0.00523,0.00011,0.00060,0.01004
1662155301.761664628982544,0.00331,0.00023,0.00003,0.00507,0.00016,0.00059,0.00940
1662155301.795113325119019,0.00362,0.00024,0.00004,0.00512,0.00028,0.00061,0.00991
1662155301.828524351119995,0.00334,0.00022,0.00003,0.00597,0.00007,0.00059,0.01023
1662155301.861638069152832,0.00318,0.00024,0.00004,0.00504,0.00023,0.00056,0.00929
1662155301.895183801651001,0.00334,0.00022,0.00003,0.00506,0.00026,0.00059,0.00950
1662155301.928548336029053,0.00332,0.00021,0.00003,0.00541,0.00016,0.00066,0.00980
1662155301.961647748947144,0.00312,0.00023,0.00003,0.00535,0.00019,0.00060,0.00953
1662155301.995195388793945,0.00326,0.00023,0.00003,0.00531,0.00028,0.00059,0.00970
1662155302.028557777404785,0.00350,0.00034,0.00004,0.00537,0.00016,0.00058,0.01000
1662155302.061701536178589,0.00316,0.00022,0.00003,0.00521,0.00015,0.00061,0.00939
1662155302.095196962356567,0.00425,0.00026,0.00004,0.00524,0.00029,0.00051,0.01059
1662155302.128582000732422,0.00371,0.00023,0.00009,0.00556,0.00011,0.00058,0.01029
